hotel_name,hotel_url,title,score,positive,negative,date
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,La visita a Tlaxcala fue increíble!!!,10,"La ubicación, la atención del personal, y las instalaciones muy agradables",La tapa del WC,Comentó el: 4 de noviembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,Lo céntrico que estaba el desayuno muy rico 😋 personal amable,Que no me cambiaron las sábanas ni toallas,Comentó el: 3 de noviembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy buena,10,"Todo es muy cómodo , buena comida y excelente atención!!!",La puerta del balcón de la habitación se atoró,Comentó el: 3 de noviembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Recomendable,9.0,"En general todo, las camas súper cómodas, las instalaciones bien, el desayuno muy bien.","La actitud de los recepcionistas, PÉSIMA, tanto con los que hice check in, como con quien hice check out. Se ve que no son felices en su trabajo, que pena pues seguramente habrá alguien que si quiera estar!! CAPACÍTENLOS",Comentó el: 31 de octubre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy bonito hotel,10,Todo excelente,,Comentó el: 26 de octubre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Estancia cálida,8.0,"el desayuno muy rico, todos los platillos deliciosos.
la ubicación muy céntrica, hay varias tiendas y restaurantes locales cercanas. 
todo el personal muy amable
el lugar es muy colonial, se siente acogedor","hubiera estado más cómodo si la alberca tuviera agua tibia o caliente. 
que estuvieran abiertos los baños de la alberca. 
que el wifi estuviera más rápido y tuviera mayor rango. 
también se vería más lindo el estacionamiento si lo impermeabilizaran y le pusieran lámparas.",Comentó el: 23 de septiembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,"El hotel está precioso, en pleno centro, buena ubicación",,Comentó el: 22 de septiembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy bien en precio-calidad,8.0,El restaurante de la parte superior es bueno,El estacionamiento tenía mucho lodo,Comentó el: 7 de septiembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Excelente opción calidad-precio,10,"Excelente ubicación, lugar muy bonito y barato.",El baño no tiene ventilación más que un pequeño extractor de aire en la regadera.,Comentó el: 1.º de septiembre de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,"Encantado con el lugar, volveré para ir al santuario de las luciérnagas y me hospedaré ahí mismo.",10,Lo mejor el buffet de desayuno incluido en el precio. Fue excelente así como el servicio,"La recepcionista que me recibió, no estaba muy amable. Ni poco, parecía algo disgustada no supe si conmigo o con la reserva por la aplicación pero llame tres veces antes de reservar en línea y nadie respondió",Comentó el: 30 de agosto de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,"Hotel tranquilo, cómodo y la atención del personal muy buena",10,Comodidad y su ubicación,Todo estuvo bien,Comentó el: 23 de agosto de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Recomendable para visitar la ciudad,9.0,La atención del personal,,Comentó el: 22 de agosto de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Excelente.,10,Excelente,Todo bien.,Comentó el: 20 de agosto de 2025
Hotel San Francisco Tlaxcala,https://www.booking.com/hotel/mx/mision-san-francisco.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=01b39b1c67e06c3d4ca6f8f13f6e502f&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Tlaxcala San Francisco hotel .. Evaluación,8.0,La ubicación es lo mejor ! Frente a la plaza principal. La parte de la recepción es bonita . La atención es buena aunque les falta un poquito más de iniciativa. Al hacer check in me dieron la llave y listo. Tuve que preguntar por dónde estaba mi habitación a dónde dirigirme . Creo que deberían decirte aquí está su llave su habitación se localiza por allá . Bienvenido. Más atención al cliente les falta .,El baño es viejo . La tapa está ya despintada y en mal estado .añado foto abajo. . Le falta mantenimiento a todo eso. Y que no había smart TV para streaming .,Comentó el: 10 de agosto de 2025
Val quirico La Mia Casa Hermoso Depto,https://www.booking.com/hotel/mx/val-quirico-hermoso-depto.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=e8036692494202a3a2062090d2271323&dist=0&group_adults=2&group_children=0&hapos=204&hpos=4&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Booking debe cerciorarse de las condiciones de los alojamientos,1.0,No estaba disponible,No es correcta la foto y no estaba disponible,Comentó el: 23 de agosto de 2025
Val quirico La Mia Casa Hermoso Depto,https://www.booking.com/hotel/mx/val-quirico-hermoso-depto.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=e8036692494202a3a2062090d2271323&dist=0&group_adults=2&group_children=0&hapos=204&hpos=4&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,El departamento está padrísimo,,Comentó el: 20 de marzo de 2025
Val quirico La Mia Casa Hermoso Depto,https://www.booking.com/hotel/mx/val-quirico-hermoso-depto.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=e8036692494202a3a2062090d2271323&dist=0&group_adults=2&group_children=0&hapos=204&hpos=4&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738925&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fue muy agradable la estancia,10,Muy limpio y agradable,,Comentó el: 20 de octubre de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Extraordinaria,10,La limpieza y la decoración del departamento muy lindo y bien armado,Sólo que el vecino puso música 2:30 am. Tuvimos que ir y tocarle porque no supimos a quien recurrir. Valdría la pena saber cómo contactar a alguien en el lugar de seguridad,Comentó el: 1.º de enero de 2025
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,"Me encantó! Muy acogedor, las camas súper cómodas, tiene todo lo que necesitas, el día que llegamos estaba lloviendo un poco y gracias a que nos dejaron hasta paraguas pudimos salir sin problemas, está muy limpio y la decoración muy linda.",,Comentó el: 29 de septiembre de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Tlaxcala sí existe,9.0,"Es un departamento muy completo en todo sentido, la ubicación de lujo, muy silencioso para que puedas descansar sin problema.
Cuentas con cocina completa y utensilios para poder realizar lo que gustes sino quieres consumir en los restaurantes de la zona.
Todo funciona perfecto.","La entrada es muy oscura y el foco estaba fundido, me costó trabajo ver el código donde estaban las llaves y cuando entras a tu departamento también costaba trabajo entrar la llave.
Solicite salir un poco más tarde paro no me contestaron y por lo que note me suspendieron la electricidad.",Comentó el: 22 de julio de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,"El alojamiento es inmejorable, todo excelente, muy bello y acogedor",,Comentó el: 20 de mayo de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,Muy completo y equipado el departamento,"Algo complicado el uso de los toma corrientes 
No poder usar la TV ya que no se conecta ni a los canales de TV abierta",Comentó el: 8 de abril de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,"Un poco incómoda por diversos detalles, donde está el departamento está muy solo y hay muy poca iluminación, así que da",7.0,La decoración,"Había una cobija con mancha de sangre, no había agua suficiente para bañarse, me informaron que los Contactos tenían maña para conectarse, pero en realidad nunca pudimos conectarnos a ninguno, en el baño de la recámaras no había agua para jalarle al WC, así que se quedó sucia; tampoco pudimos cargar los celulares nunca porque no había corriente y tampoco podíamos conectar, los contactos no entraban en las conexiones; cuando llegaron las personas del departamento, de al lado nos asustamos porque hicieron mucho ruido y parecía que iban a entrar a nuestro departamento, pero no fue así, sólo fue el susto",Comentó el: 20 de febrero de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,"Un apartamento muy bien acondicionado , en todo aspecto, incluso con decoración detallada. La verdad muy cómodas instalaciones.",Que batallamos con los contactos de voltaje para conectar los cargadores de los celulares,Comentó el: 27 de diciembre de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Relajado,10,"El lugar muy cómodo
Las habitaciones limpias
Sin ruido",Las puertas de la entrada a la habitación estaban compartidas con la habitación de junto,Comentó el: 15 de octubre de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,"Nos encantó la decoración, la limpieza, la comodidad.
Tiene doble altura y la iluminación lo hace super acogedor, ideal para familias y parejas.
La tranquilidad es insuperable, no hay ruido, nos encantó la tina romana😶‍🌫️🩷
¡La atención fue maravillosa!

Sin duda volveremos 


Como dato extra, a unos pasos se come delicioso en Argento.",,Comentó el: 12 de noviembre de 2023
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 14 de marzo de 2024
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 11 de diciembre de 2023
TRASTEVERE,https://www.booking.com/hotel/mx/trastevere.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=93&hpos=18&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738918&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 10 de noviembre de 2024
